YDR100W,YHR105W
YGL053W,YGR177C
YGR177C,YNL044W
YGR177C,YMR071C
YDR100W,YGR177C
YER101C,YMR071C
YDR100W,YER101C
YDL120W,YMR071C
YDL120W,YDR100W
YBL069W,YDR100W
YDR008C,YJR091C
YHR026W,YJR091C
YHR057C,YJR091C
YFR036W,YJR091C
YDR389W,YJR091C
YJR091C,YPL159C
YJR091C,YOR317W
YJR091C,YOR014W
YJR091C,YLR420W
YJR091C,YLR156W
YJR091C,YLR059C
YJR091C,YKL113C
YJR091C,YKL076C
YDR203W,YJR091C
YDR105C,YER081W
YDR005C,YER081W
YDL168W,YER081W
YBR276C,YER081W
YER081W,YPR136C
YER081W,YPR126C
YBR155W,YER081W
YER081W,YPL233W
YER081W,YOR318C
YER081W,YNL054WB
YBR042C,YER081W
YAL060W,YER081W
YDR194C,YER081W
YJR118C,YPL094C
YJR075W,YPL094C
YHR123W,YPL094C
YCL021W,) YPL094C
YPL094C,YPR037C
YBR162W,) YPL094C
YHL031C,YPL094C
YDR431W,YPL094C
YML055W,YPL094C
YJR013W,YPL094C
YEL042W,YPL094C
YKL063C,YPL094C
YJL083W,YPL004C
YIL069C,YPL004C
YIL018W,YPL004C
YGR027C,YPL004C
YKR066C,YPL004C
YPL004C,YPL164C
YLR333C,YPL004C
YGR086C,YPL004C
YLR219W,YPL004C
YGR027C,YGR086C
YCR007C,YKR066C
YCR007C,YDL164C
YDL217C,YHR114W
YHR114W,YLR112W
YHR114W,YJL203W
YHR114W,YJL180C
YHR114W,YJL086C
YGR110W,YHR114W
YCR035C,YHR114W
YHR114W,YOR059C
YFL018C,YHR114W
YER096W,YHR114W
YDR422C,YHR114W
YDR002W,YKR048C
YDL184C,YKR048C
YDL133C,) YKR048C
YDL090C,YKR048C
YGL240W,YKR048C
TORF21,YKR048C
YCL024W,YKR048C
YKR048C,YOL059W
YDR225W,YKR048C
YJL189W,YKR048C
YIL105W,) YPL049C
YCL066W,YHR084W
YGR040W,YHR084W
YHR084W,YPL049C
YDR480W,YHR084W
YCL066W,YPL049C
YER188W,YPL049C
YHR121W,YPL049C
YDR480W,YHR121W
YDR480W,YHR039C
YGR040W,YPL049C
YDR480W,YGR040W
YDR480W,YPL049C
YBL016W,YPL049C
YBL016W,YDR480W
YHL033C,YML029W
YDL072C,YML029W
YGR038W,YML029W
YBR201W,YML029W
YBL091C,) YML029W
YLL014W,YML029W
YJL134W,YML029W
YLL045C,YML029W
YKL212W,YML029W
YDL106C,YML051W
YHL012W,YML051W
YCR065W,YML051W
YER130C,YML051W
YML051W,YPL047W
YML051W,YOR197W
YML051W,YOL067C
YML051W,YMR223W
YBL093C,YML051W
YCR086W,YOR281C
YCR086W,YOL020W
YCR086W,YKR010C
YCR086W,YGR155W
YCR086W,YER106W
YCR086W,YDR439W
YCR086W,YDR061W
YCR083W,YCR086W
YER125W,YOR385W
YER125W,YOR322C
YER125W,YMR316W
YER125W,YMR275C
YER125W,YMR257C
YER125W,YLR392C
YER125W,YHR131C
YBR182C,YER125W
YJL057C,YMR129W
YMR129W,YMR153W
YJL057C,YMR153W
YJL039C,YMR153W
YML031W,YMR153W
YDL088C,YMR153W
YER105C,YMR153W
YML125C,YMR153W
YDR070C,YFL017C
YFL017C,YOR362C
YER102W,YFL017C
YBR135W,YGR108W
YBR135W,YER102W
YBR135W,YDL155W
YBR135W,YBR160W
YIL050W,YPL031C
YIL050W,YLR190W
YDL108W,YNL025C
YNL025C,YPL031C
YDL108W,YGL134W
YGL134W,YPL031C
YPL031C,YPL219W
YOL001W,YPL031C
YDL017W,YOR006C
YDL017W,YNR048W
YDL017W,YKL039W
YDL017W,YJL088W
YDL017W,YFR057W
YCR050C,YDL017W
YCR022C,YDL017W
YJL001W,YLR386W
YDL044C,YLR386W
YGR061C,YLR386W
YLR386W,YPL268W
YLR386W,YML092C
YDR296W,YLR386W
YDR099W,YNL042W
YDR099W,YLR177W
YDR099W,YKL168C
YDR017C,YDR099W
YDR099W,YPL267W
YBL043W,YDR099W
YIL001W,YOL133W
YDL132W,YOL133W
YGR003W,YOL133W
YGL060W,YOL133W
YJL200C,YOL133W
YJL141C,YOL133W
YDL160C,YEL015W
YEL015W,YOL149W
YEL015W,YLR264W
YEL015W,YOR167C
YEL015W,YNL118C
YDL160C,YOL149W
YLR264W,YOL149W
YBR094W,YOL149W
YOL149W,YOR167C
YNL118C,YOL149W
YBR094W,YLR264W
YGR218W,YMR047C
YKL068W,YMR047C
YER107C,YMR047C
YMR047C,YOR289W
YMR047C,YOR112W
YJR134C,YMR047C
YCR067C,YOR128C
YCR066W,YOR128C
YOR128C,YPR088C
YBR134W,YOR128C
YEL018W,YOR128C
YDR271C,YOR128C
YHR160C,YIL160C
YDR142C,YIL160C
YDR142C,YHR160C
YDR142C,YGR239C
YGR239C,YMR267W
YDL022W,YDR142C
YDR115W,YKL142W
YKL142W,YNL210W
YKL142W,YNL063W
YKL142W,YMR210W
YKL142W,YKL157W
YJL019W,YOR288C
YJL019W,YOL012C
YIL085C,YJL019W
YFR027W,YJL019W
YDR498C,YJL019W
YDR416W,YHR184W
YDR416W,YKL098W
YDR416W,YJR050W
YDR416W,YGR195W
YDR416W,YGR129W
YGL122C,YNL016W
YGL122C,YOL123W
YGL122C,YIL092W
YGL122C,YIL079C
YDR505C,YGL122C
YOL111C,YOR007C
YCL028W,YOR007C
YCL028W,YOL111C
YCL028W,YKL040C
YCR060W,YHR034C
YCL028W,YHR034C
YCL028W,YCR060W
YFL059W,YMR095C
YMR095C,YNL333W
YMR095C,YMR096W
YFL060C,YMR095C
YFL059W,YNL334C
YFL059W,YMR096W
YFL059W,YFL060C
YNL333W,YNL334C
YMR096W,YNL334C
YMR096W,YNL333W
YFL060C,YNL333W
YFL060C,YMR096W
YLR438C,) YNL147W
YER146W,YNL147W
YER112W,YLR438CA
YER146W,YLR438CA
YDR378C,YLR438CA
YJR022W,YLR438CA
YDR378C,YER146W
YDR132C,YPL018W
YDR132C,YHR170W
YDR132C,YHL009C
YDR132C,YFL009W
YJR102C,YPL065W
YJR102C,YPL002C
YJR102C,YLR417W
YMR077C,YPL065W
YMR077C,YPL002C
YLR417W,YPL002C
YLR417W,YMR077C
YDR123C,YOL108C
YNL279W,YOL108C
YMR317W,YOL108C
YKL017C,YOL108C
YDR054C,YNL236W
YGR046W,YNL236W
YFR033C,YNL236W
YJR034W,YNL236W
YNL047C,YPL059W
YMR068W,YNL047C
YML057W,YNL047C
YLR433C,YNL047C
YHR158C,YLR452C
YHR158C,YJR122W
YGR238C,YHR158C
YAL024C,YHR158C
YDL110C,YOR078W
YDR315C,YOR078W
YDR315C,YLR323C
YDR315C,YJR117W
YGR123C,YKL117W
YBR221C,YKL117W
YKL117W,YLR157C
YKL117W,YPL240C
YGR122W,YLR025W
YDR541C,YLR025W
YLR025W,YOR275C
YLR025W,YMR154C
YDL012C,YIL172C
YDL012C,YHR140W
YDL012C,YHR032W
YDL012C,YDR151C
YGL229C,YOR062C
YGL229C,YJL211C
YGL229C,YJL178C
YBR196C,YGL229C
YCR052W,YOR232W
YCR052W,YFR037C
YFR037C,YMR091C
YFR037C,YML127W
YCR045C,YOR348C
YMR228W,YOR348C
YJL084C,YOR348C
YLR294C,YOR348C
YGL214W,YLR435W
YGL189C,YLR435W
YGL189C,YLL027W
YER131W,YLR435W
YER131W,YLL027W
YCR036W,YGL153W
YGL153W,YOR180C
YGL153W,YOL105C
YDR195W,YGL153W
YGL181W,YMR182C
YGL181W,YHR177W
YHR161C,YPL077C
YGL181W,YHR161C
YCR011C,YNL154C
YCL054W,YNL154C
YER079W,YNL154C
YKL204W,YNL154C
YGL166W,YML006C
YGL166W,YLL028W
YGL166W,YJL154C
YGL166W,YOR220W
YCL046W,YGL115W
YGL115W,YNL153C
YGL115W,YGL208W
YDR477W,YGL208W
YCL033C,YOL082W
YOL082W,YPL091W
YNL316C,YOL082W
YKL103C,YOL082W
YCL033C,YKL103C
YPL125W,YPR160W
YDR502C,YPL125W
YKR059W,YPL125W
YJL138C,YPL125W
YOR047C,YPR103W
YMR280C,YOR047C
YLR305C,YOR047C
YOR047C,YOR358W
YOL106W,YPR182W
YFL017W,) YOR159C
YOR159C,YPR182W
YDR357C,YPR182W
YBR057C,YJL085W
YBR057C,YGL192W
YCL055W,YGL036W
YBR057C,YGL036W
YBR057C,YCL055W
YDR448W,YML041C
YDR448W,YJR003C
YDR448W,YGR252W
YDR171W,YDR448W
YDR328C,YML088W
YDR328C,YLR429W
YDR328C,YLR368W
YDR328C,YLR352W
YDR128W,YLR208W
YDL195W,YLR208W
YLR208W,YMR017W
YJL058C,YJL075C
YIR025W,YJL058C
YGR071C,YJL058C
YJL048C,YKL130C
YDR503C,YKL130C
YKL130C,YPR020W
YGR172C,YPL095C
YDL226C,YKR088C
YDL226C,YGR172C
YIR015W,YLR345W
YLR257W,YLR345W
YJL155C,YLR345W
YGR113W,YKR037C
YGL061C,YKR037C
YDR016C,YKR037C
YGL061C,YGR113W
YDR016C,YGR113W
YDR016C,YGL061C
YIL106W,YNL161W
YGR092W,YIL106W
YBR255W,YIL106W
YDL239C,YOL091W
YDL239C,YDR273W
YAL028W,YDL239C
YIL033C,YPL203W
YIL033C,YKL166C
YIL033C,YJL164C
YHR185C,YMR016C
YHR014W,YHR185C
YHR185C,YPL204W
YDL216C,YMR025W
YMR025W,YNR052C
YGR088W,YNR052C
YDL215C,YPR048W
YPR048W,YPR070W
YKR071C,YPR048W
YDL209C,YLL036C
YLL036C,YPR152C
YDR364C,YLL036C
YLR175W,YNL124W
YHR072W,) YNL124W
YDL208W,YNL124W
YDL208W,YLR175W
YDL208W,YHR072WA
YHR113W,YNL222W
YHR113W,YPL129W
YDR518W,YHR113W
YDL161W,YOR111W
YJR125C,YOR111W
YJR039W,YOR111W
YDL154W,YGL170C
YDL154W,YGL025C
YDL154W,YFL003C
YHR107C,YJR076C
YJR076C,YLL019C
YDR218C,YJR076C
YDL126C,YMR067C
YDL126C,YGL108C
YDL126C,YNL155W
YDL125C,YHL018W
YHL018W,YOL054W
YGR294W,YHL018W
YDL118W,YLR295C
YLR295C,YOL050C
YJR083C,YLR295C
YDL117W,YMR032W
YMR032W,YNL152W
YLR119W,YMR032W
YHL025W,YLR438W
YGR010W,YLR438W
YLR328W,YLR438W
YGR010W,YLR328W
YHL003C,YOR223W
YKL008C,YMR298W
YHL003C,YMR298W
YHL003C,YKL008C
YHR128W,YPR185W
YGR253C,YPR185W
YGL180W,YPR185W
YDL071C,YGR269W
YDL071C,YEL068C
YDL071C,YDR183W
YGR180C,YOR230W
YOR229W,YOR230W
YGR180C,YOR229W
YOR229W,YOR283W
YGR142W,YJR127C
YGR142W,YMR021C
YBL091C,YGR142W
YGR120C,YNR025C
YGR082W,YGR120C
YER157W,YGR120C
YER092W,YLR052W
YDL002C,YLR052W
YDL002C,YGL150C
YDL002C,YER092W
YGR074W,YKL183W
YKL183W,YNL104C
YNL104C,YOR108W
YGL254W,YHR215W
YGL254W,YGR047C
YGL154C,YGL254W
YGL238W,YOR185C
YJR074W,YOR185C
YGL238W,YLR293C
YJR074W,YLR293C
YGL237C,YLR114C
YGL237C,YGR146C
YBL021C,YGL237C
YDR408C,YGL127C
YGL127C,YPR168W
YDR308C,YGL127C
YCL056C,YOR037W
YCL056C,YNL131W
YCL056C,YDL157C
TORF19,YDR361C
YDR361C,YJR056C
YDR361C,YHR022C
YBR273C,YDL190C
YDL190C,YFL044C
YBL058W,YFL044C
YBL058W,YDL190C
YGL004C,YGL048C
YGL004C,YGR232W
YDR394W,YGR232W
YBR261C,YNL239W
YBR261C,YKL151C
YBR261C,YHR074W
YFL056C,YNL201C
YNL201C,YPR115W
YBL046W,YNL201C
YBR244W,YLR117C
YBR190W,YLR117C
YBR188C,YLR117C
YBR233W,YNL075W
YBR233W,YKL074C
YBR233W,YDR116C
YNL092W,YOR329C
YML037C,YNL092W
YJR097W,YNL092W
YBR195C,YPR018W
YBR195C,YLR017W
YLR017W,YPR017C
YLR404W,YOR301W
YER087C,) YLR404W
YJR023C,YLR404W
YBR103W,YPL173W
YBR103W,YMR061W
YBR103W,YIL112W
YDR489W,YML034W
YDR489W,YJL072C
YBL006C,YDR489W
YLR288C,YOR368W
YKL107W,YLR288C
YKL044W,YLR288C
YJL103C,YOR379C
YJL103C,YLR377C
YDR138W,YKL171W
YFL047W,YKL171W
YJL090C,YLR072W
YLR072W,YLR173W
YJL041W,YJL061W
YGR119C,YJL041W
YHR111W,YML110C
YHR111W,YIL008W
YMR001C,YOR192CA
YJL187C,YMR001C
YDR086C,YPR071W
YPL176C,YPR071W
YDR084C,YGL161C
YGL161C,YGL198W
YDR084C,YGL198W
YDR059C,YPR093C
YDR177W,YPR093C
YIL163C,YPL161C
YLR049C,YPL161C
YDR036C,YLR397C
YGR203W,YLR397C
YDR034C,YER043C
YER043C,YFL028C
YDR027C,YFL029C
YFL029C,YPR054W
YDR320C,) YKR083C
YKL052C,YKR083C
YIL053W,YPL201C
YER062C,YPL201C
YIL046W,YML082W
YBR080C,YIL046W
YGR268C,YOR042W
YFR024C,) YGR268C
YFR024C,) YOR042W
YDR148C,YKL010C
YDR148C,YFR049W
YDL235C,YLR006C
YCR073C,YLR006C
YOR285W,YPR183W
YDR233C,YOR285W
YIL007C,YOR117W
YJL184W,YOR117W
YDL204W,YER118C
YDL073W,YER118C
YDL166C,YNL329C
YKL197C,YNL329C
YHR102W,YOR353C
YHR102W,YKL189W
YKL189W,YOR353C
YHR098C,YPR181C
YNL049C,YPR181C
YHR068W,YJR047C
YEL034W,YHR068W
YHR060W,YPL019C
YGR020C,YHR060W
YHR036W,YJL183W
YDR245W,YJL183W
YDL130W,YLR287C
YDL130W,YLR340W
YHR035W,YPR119W
YDR412W,YPR119W
YDL127W,YDR146C
YDR146C,YDR335W
YHL046C,YOR355W
YDR207C,YOR355W
YJL185C,YOR127W
YJL185C,YMR204C
YHL039W,YMR111C
YJR046W,YMR111C
YDL111C,YGR158C
YBL026W,YGR158C
YHL019C,YPR029C
YLR170C,YPR029C
YDR292C,YKL154W
YDR292C,YMR163C
YDL098C,YGR075C
YBR152W,YGR075C
YMR121C,YMR139W
YJR094C,YMR139W
YLR324W,YPR028W
YGR004W,YPR028W
YDL084W,YKL214C
YDL084W,YER063W
YDL076C,YLR098C
YDL057W,YLR098C
YLR399C,YMR227C
YDL070W,YMR227C
YDL070W,YLR399C
YDL066W,YGL187C
YBR133C,YGL187C
YGR179C,YLR315W
YDR383C,YLR315W
YGR178C,YNR014W
YDL053C,YGR178C
YGR134W,YJR011C
YDR252W,YGR134W
YGR130C,YGR233C
YGR233C,YOL145C
YDL015C,YOR324C
YOR324C,YPR153W
YKL033W,YPR085C
YJR136C,YKL033W
YGR048W,YPL222W
YBR170C,YGR048W
YGR024C,YPL110C
YGR024C,YIL082W
YGR017W,YLR403W
YLR403W,YOR025W
YIL074C,YNL311C
YKL001C,YNL311C
YOR039W,YOR303W
YOR039W,YOR061W
YGL250W,YOR028C
YGL250W,YLR082C
YCR077C,YDL175C
YCR077C,YDL139C
YGL201C,YIL150C
YCL059C,YGL201C
YCR027C,YOL083W
YGL156W,YOL083W
YEL053C,YPR051W
YEL053C,YOR032C
YCR009C,YMR232W
YBR108W,YCR009C
YCR004C,YDR032C
YBR052C,YDR032C
YIR034C,YOR138C
YEL062W,YOR138C
YCL040W,YDR516C
YBR040W,YCL040W
YDR261W,) YDR261WB
YCL019W,YDR261WB
YCL019W,YDR261WA
YNL113W,YPR110C
YLR238W,YPR110C
YGL071W,YIR018W
YBR107C,YGL071W
YGL051W,YML018C
YAR033W,YGL051W
YJL137C,YLR258W
YFR015C,YLR258W
YGL030W,YHR204W
YER126C,YHR204W
YFL038C,YOR370C
YLR262C,YOR370C
YNL098C,YPL088W
YOR226C,YPL088W
YLL062C,YOL143C
YKR104W,YOL143C
YER056C,) YML042W
YDR244W,YML042W
YDR244W,YER056CA
YMR322C,YPL280W
YMR322C,YOR391C
YNR068C,YNR069C
YLL049W,YNR069C
YFL039C,YNL138W
YFL039C,YGL015C
YNR004W,YPL157W
YKL071W,YPL157W
YFL034C,) YOL036W
YFL034C,) YIR016W
YER149C,YMR124W
YLR031W,YMR124W
YNL032W,YNL093W
YNL032W,YNL056W
YER099C,YOL069W
YER099C,YOL061W
YBR176W,YLR347C
YKL067W,YLR347C
YER090W,YJR070C
YER090W,YKL211C
YBR111C,YLR245C
YLR245C,YPL070W
YBR111C,YPL070W
YER174C,YGR262C
YAL046C,YER174C
YBR077C,YMR004W
YBR077C,YGR201C
YBR006W,YKL023W
YBR006W,YDR382W
YBL101W,) YJL162C
YBL101W,) YFL002WA
YDR490C,YIR044C
YDR490C,YHR207C
YBL078C,YNR007C
YBL078C,YNL223W
YBL047C,YCR030C
YAR031W,YCR030C
YBL037W,YJR058C
YBL037W,YFR043C
YBL023C,YPR019W
YBL023C,YDR122W
YKR055W,YNL127W
YDR200C,YNL127W
YAL036C,YDR152W
YDR152W,YGR173W
YDR264C,YOR101W
YDR264C,YHR135C
YDR214W,YOL052C
YDR214W,YMR186W
YDR174W,YPR104C
YDR174W,YIL013C
YJL100W,YPL100W
YDR140W,YNR046W
YJL064W,YNR029C
YML015C,YML098W
YDR106W,YHR129C
YER026C,YPR174C
YJL031C,YPR176C
YGR125W,YMR024W
YGR223C,YOR089C
YDR098C,YGL220W
YIR037W,YLR216C
YHL006C,YLR046C
YDR078C,YIL152W
YDR063W,YDR124W
YDR045C,YIL122W
YIL151C,YLR121C
YIL132C,YLR322W
YIL119C,YNL107W
YDR020C,YNR012W
YDR013W,YPR135W
YDL246C,YJR159W
YIL045W,YOR178C
YGR247W,YOR327C
YHR193C,YPL037C
YLR146C,YPR069C
YDL224C,YER059W
YHR171W,YLL042C
YHR169W,YKL075C
YLR432W,YML056C
YDL212W,YDR508C
YHR166C,YLR451W
YHR156C,YJR010W
YDL207W,YDR192C
YDL203C,YOR372C
YGR058W,YOR264W
YDL189W,YLR186W
YDL188C,YMR028W
YDL165W,YGR014W
YLR021W,YPL144W
YMR224C,YNL023C
YDR201W,YIL144W
YHR076W,YMR079W
YDL134C,YPR040W
YHR009C,YOR359W
YDL113C,YJL036W
YGR057C,YKL015W
YKL135C,YPL259C
YDL105W,YOL034W
YEL043W,YOR164C
YOL126C,YOR347C
YHL011C,YKL181W
YGL095C,YOL018C
YLR376C,YMR168C
YML043C,YNL199C
YKL192C,YOR124C
YGR267C,YPL251W
YGL155W,YKL019W
YMR316C,) YPR149W
YGR241C,YNL020C
YML008C,YOR097C
YLR089C,YPR049C
YMR193W,YPR086W
YGR209C,YKL069W
YKL143W,YNL178W
YGR213C,YHR134W
YLR273C,YNR034W
YGR188C,YOR026W
YDR208W,YLR227C
YDL065C,YLR071C
YGR163W,YKR007W
YGR149W,YNL181W
YGR144W,YIL051C
YDL025C,YPL260W
YKL061W,YNL122C
YDL013W,YER116C
YFR047C,YLL046C
YDL011C,YEL023C
YDL005C,YHR167W
YDL001W,YDL133W
YGR067C,YOL116W
YJR135C,YPR046W
YGR029W,YLR424W
YCR095C,YNL099C
YCR088W,YOR284W
YCR087C,) YKR092C
YGR013W,YKL012W
YCR082W,YOR023C
YJL124C,YOR375C
YGL244W,YLR385C
YGL223C,YML071C
YGL213C,YML108W
YGL094C,YKL025C
YJR052W,YLR442C
YGL158W,YLR113W
MEL1 (i,L092W
YGL145W,YNL258C
YML099C,YMR104C
YMR288W,YNL286W
YCL029C,YER016W
YGL096W,YJL011C
YCL010C,YDR176W
YGL090W,YOR005C
YBR288C,YGR261C
YLR465C,YML035C
YBR284W,YDL238C
YBR278W,YDR121W
YGL024W,YOL130W
YKR026C,YMR269W
YGL019W,YGR068C
YER179W,YIL105C
YBR270C,YER093C
YDR259C,YGR066C
YFR052W,YJR133W
YIL153W,YLL001W
YJL218W,YJR121W
YJL151C,YML097C
YFR008W,YMR029C
YFR002W,YML025C
YOL107W,YPL020C
YDR256C,YMR033W
YBR260C,YDR239C
YLR102C,YMR092C
YBR254C,YDR472W
YFL037W,YOR265W
YNL290W,YOL094C
YBR247C,YKL159C
YBR246W,YDR520C
YER180C,YGL026C
YBR217W,YMR159C
YER143W,YJR141W
YBR216C,YML007W
YJR093C,YPR107C
YNL091W,YNL164C
YER128W,YPR173C
YNL078W,YOL070C
YBR198C,YGL112C
YNL041C,YNR011C
YNL037C,YOR136W
YBR193C,YGR104C
YER022W,YHR058C
YBR187W,YNR032W
YBR186W,YLR032W
YMR309C,YNL244C
YMR294W,YPR083W
YLR200W,YML094W
YER071C,YIR003W
YER052C,YNL135C
YMR102C,YNL218W
YER039C,YGL070C
YBR131W,YGL124C
YER023W,YPL169C
YMR048W,YNL273W
YER019W,YLR350W
YBR122C,YGR211W
YER018C,YMR117C
YER015W,YER070W
YGR136W,YOR181W
YML077W,YOR115C
YEL048C,YMR218C
YBR087W,YJR068W
YNR010W,YOR174W
YDR229W,YPL135W
YLR453C,YNL216W
YLR447C,YOR332W
YEL005C,YGL079W
YBR059C,YML014W
YDR527W,YOR210W
YDR206W,YER027C
YBR055C,YPR082C
YLR389C,YNL229C
YOR036W,YPL151C
YDR486C,YLR181C
YBL057C,YMR276W
YBL051C,YKR096W
YBL045C,YPR191W
YBL035C,YNL102W
YDR473C,YPR178W
YDR469W,YLR015W
YLR125W,YMR030W
YBL014C,YJL025W
YLR120W,) YPL208W
YBL010C,YKR022C
YDR425W,YJR110W
YDR424C,YDR488C
YDR423C,YEL051W
YAR028W,YJL097W
YAR003W,YBR175W
YAL062W,YLR267W
YAL055W,YGR133W
YDR386W,YNL024C
YAL054C,YDR216W
YKR014C,YMR258C
YAL049C,YNL094W
YDR373W,YNL267W
YAL044W,) YNL249C
YAL040C,YJL013C
YAL034W,) YJR112W
YDR353W,YHR106W
YDR330W,YKR094C
YAL021C,YMR181C
YDR326C,YER007CA
YAL016W,YIL065C
YKL028W,YKR062W
YDR299W,YER127W
YDR212W,YLR030W
YDR190C,YPL235W
YDR189W,YLR026C
YDR179C,YKR060W
YDR167W,YML114C
